StudentID,SubjectName,Type,Score,Date
STU07793,Math,Core,73,2024-01-01
STU07794,Math,Core,76,2024-01-01
STU07795,Math,Core,12,2024-01-01
STU07796,Math,Core,76,2024-01-01
STU07797,Math,Core,79,2024-01-01
STU07798,Math,Core,73,2024-01-01
STU07799,Math,Core,54,2024-01-01
STU07800,Math,Core,17,2024-01-01
STU07801,Math,Core,45,2024-01-01
STU07802,Math,Core,78,2024-01-01
STU07803,Math,Core,87,2024-01-01
STU07804,Math,Core,99,2024-01-01
STU07805,Math,Core,40,2024-01-01
STU07806,Math,Core,5,2024-01-01
STU07807,Math,Core,6,2024-01-01
STU07808,Math,Core,65,2024-01-01
STU07809,Math,Core,8,2024-01-01
STU07810,Math,Core,20,2024-01-01
STU07811,Math,Core,25,2024-01-01
STU07812,Math,Core,43,2024-01-01
STU07813,Math,Core,12,2024-01-01
STU07814,Math,Core,82,2024-01-01
STU07815,Math,Core,56,2024-01-01
STU07816,Math,Core,29,2024-01-01
STU07817,Math,Core,29,2024-01-01
STU07818,Math,Core,2,2024-01-01
STU07819,Math,Core,18,2024-01-01
STU07820,Math,Core,86,2024-01-01
STU07821,Math,Core,64,2024-01-01
STU07822,Math,Core,41,2024-01-01
STU07823,Math,Core,85,2024-01-01
STU07824,Math,Core,76,2024-01-01
STU07825,Math,Core,71,2024-01-01
STU07826,Math,Core,78,2024-01-01
STU07827,Math,Core,97,2024-01-01
STU07828,Math,Core,60,2024-01-01
STU07829,Math,Core,64,2024-01-01
STU07830,Math,Core,12,2024-01-01
STU07831,Math,Core,25,2024-01-01
STU07832,Math,Core,72,2024-01-01
STU07833,Math,Core,68,2024-01-01
STU07834,Math,Core,83,2024-01-01
STU07835,Math,Core,41,2024-01-01
STU07836,Math,Core,5,2024-01-01
STU07837,Math,Core,82,2024-01-01
STU07838,Math,Core,49,2024-01-01
STU07839,Math,Core,19,2024-01-01
STU07840,Math,Core,81,2024-01-01
STU07841,Math,Core,14,2024-01-01
STU07842,Math,Core,43,2024-01-01
STU07843,Math,Core,41,2024-01-01
STU07844,Math,Core,40,2024-01-01
STU07845,Math,Core,26,2024-01-01
STU07846,Math,Core,33,2024-01-01
STU07847,Math,Core,29,2024-01-01
STU07848,Math,Core,33,2024-01-01
STU07849,Math,Core,28,2024-01-01
STU07850,Math,Core,65,2024-01-01
STU07851,Math,Core,85,2024-01-01
STU07852,Math,Core,30,2024-01-01
STU07853,Math,Core,77,2024-01-01
STU07854,Math,Core,53,2024-01-01
STU07855,Math,Core,49,2024-01-01
STU07856,Math,Core,94,2024-01-01
STU07857,Math,Core,44,2024-01-01
STU07858,Math,Core,24,2024-01-01
STU07859,Math,Core,5,2024-01-01
STU07860,Math,Core,27,2024-01-01
STU07861,Math,Core,16,2024-01-01
STU07862,Math,Core,24,2024-01-01
STU07863,Math,Core,19,2024-01-01
STU07864,Math,Core,14,2024-01-01
STU07865,Math,Core,10,2024-01-01
STU07866,Math,Core,39,2024-01-01
STU07867,Math,Core,30,2024-01-01
STU07868,Math,Core,9,2024-01-01
STU07869,Math,Core,55,2024-01-01
STU07870,Math,Core,0,2024-01-01
STU07871,Math,Core,86,2024-01-01
STU07872,Math,Core,8,2024-01-01
STU07873,Math,Core,94,2024-01-01
STU07874,Math,Core,57,2024-01-01
STU07875,Math,Core,54,2024-01-01
STU07876,Math,Core,14,2024-01-01
STU07877,Math,Core,52,2024-01-01
STU07878,Math,Core,44,2024-01-01
STU07879,Math,Core,98,2024-01-01
STU07880,Math,Core,21,2024-01-01
STU07881,Math,Core,99,2024-01-01
STU07882,Math,Core,62,2024-01-01
STU07883,Math,Core,56,2024-01-01
STU07884,Math,Core,52,2024-01-01
STU07885,Math,Core,35,2024-01-01
STU07886,Math,Core,73,2024-01-01
STU07887,Math,Core,67,2024-01-01
STU07888,Math,Core,94,2024-01-01
STU07889,Math,Core,56,2024-01-01
STU07890,Math,Core,11,2024-01-01
STU07891,Math,Core,99,2024-01-01
STU07892,Math,Core,94,2024-01-01
STU07893,Math,Core,71,2024-01-01
STU07894,Math,Core,11,2024-01-01
STU07895,Math,Core,64,2024-01-01
STU07896,Math,Core,77,2024-01-01
STU07897,Math,Core,85,2024-01-01
STU07898,Math,Core,7,2024-01-01
STU07899,Math,Core,90,2024-01-01
STU07900,Math,Core,99,2024-01-01
STU07901,Math,Core,3,2024-01-01
STU07902,Math,Core,91,2024-01-01
STU07903,Math,Core,55,2024-01-01
STU07904,Math,Core,12,2024-01-01
STU07905,Math,Core,97,2024-01-01
STU07906,Math,Core,31,2024-01-01
STU07907,Math,Core,76,2024-01-01
STU07908,Math,Core,76,2024-01-01
STU07909,Math,Core,66,2024-01-01
STU07910,Math,Core,71,2024-01-01
STU07911,Math,Core,33,2024-01-01
STU07912,Math,Core,61,2024-01-01
STU07913,Math,Core,70,2024-01-01
STU07914,Math,Core,46,2024-01-01
STU07915,Math,Core,55,2024-01-01
STU07916,Math,Core,3,2024-01-01
STU07917,Math,Core,40,2024-01-01
STU07918,Math,Core,14,2024-01-01
STU07919,Math,Core,18,2024-01-01
STU07920,Math,Core,16,2024-01-01
STU07921,Math,Core,7,2024-01-01
STU07922,Math,Core,20,2024-01-01
STU07923,Math,Core,2,2024-01-01
STU07924,Math,Core,65,2024-01-01
STU07925,Math,Core,53,2024-01-01
STU07926,Math,Core,34,2024-01-01
STU07927,Math,Core,23,2024-01-01
STU07928,Math,Core,18,2024-01-01
STU07929,Math,Core,82,2024-01-01
STU07930,Math,Core,39,2024-01-01
STU07931,Math,Core,33,2024-01-01
STU07932,Math,Core,3,2024-01-01
STU07933,Math,Core,56,2024-01-01
STU07934,Math,Core,20,2024-01-01
STU07935,Math,Core,44,2024-01-01
STU07936,Math,Core,84,2024-01-01
STU07937,Math,Core,44,2024-01-01
STU07938,Math,Core,25,2024-01-01
STU07939,Math,Core,77,2024-01-01
STU07940,Math,Core,43,2024-01-01
STU07941,Math,Core,52,2024-01-01
STU07942,Math,Core,45,2024-01-01
STU07943,Math,Core,12,2024-01-01
STU07944,Math,Core,71,2024-01-01
STU07945,Math,Core,25,2024-01-01
STU07946,Math,Core,21,2024-01-01
STU07947,Math,Core,13,2024-01-01
STU07948,Math,Core,86,2024-01-01
STU07949,Math,Core,61,2024-01-01
STU07950,Math,Core,70,2024-01-01
STU07951,Math,Core,27,2024-01-01
STU07952,Math,Core,34,2024-01-01
STU07953,Math,Core,24,2024-01-01
STU07954,Math,Core,24,2024-01-01
STU07955,Math,Core,51,2024-01-01
STU07956,Math,Core,69,2024-01-01
STU07957,Math,Core,47,2024-01-01
STU07958,Math,Core,35,2024-01-01
STU07959,Math,Core,100,2024-01-01
STU07960,Math,Core,99,2024-01-01
STU07961,Math,Core,71,2024-01-01
STU07962,Math,Core,33,2024-01-01
STU07963,Math,Core,89,2024-01-01
STU07964,Math,Core,91,2024-01-01
STU07965,Math,Core,41,2024-01-01
STU07966,Math,Core,29,2024-01-01
STU07967,Math,Core,41,2024-01-01
STU07968,Math,Core,9,2024-01-01
STU07969,Math,Core,19,2024-01-01
STU07970,Math,Core,14,2024-01-01
STU07971,Math,Core,76,2024-01-01
STU07972,Math,Core,25,2024-01-01
STU07973,Math,Core,27,2024-01-01
STU07974,Math,Core,41,2024-01-01
STU07975,Math,Core,72,2024-01-01
STU07976,Math,Core,23,2024-01-01
STU07977,Math,Core,37,2024-01-01
STU07978,Math,Core,16,2024-01-01
STU07979,Math,Core,4,2024-01-01
STU07980,Math,Core,51,2024-01-01
STU07981,Math,Core,32,2024-01-01
STU07982,Math,Core,15,2024-01-01
STU07983,Math,Core,11,2024-01-01
STU07984,Math,Core,51,2024-01-01
STU07985,Math,Core,54,2024-01-01
STU07986,Math,Core,52,2024-01-01
STU07987,Math,Core,98,2024-01-01
STU07988,Math,Core,1,2024-01-01
STU07989,Math,Core,59,2024-01-01
STU07990,Math,Core,42,2024-01-01
STU07991,Math,Core,56,2024-01-01
STU07992,Math,Core,83,2024-01-01
STU07993,Math,Core,43,2024-01-01
STU07994,Math,Core,35,2024-01-01
STU07995,Math,Core,39,2024-01-01
STU07996,Math,Core,9,2024-01-01
STU07997,Math,Core,47,2024-01-01
STU07998,Math,Core,43,2024-01-01
STU07999,Math,Core,59,2024-01-01
STU08000,Math,Core,2,2024-01-01
STU08001,Math,Core,39,2024-01-01
STU08002,Math,Core,11,2024-01-01
STU08003,Math,Core,64,2024-01-01
STU08004,Math,Core,3,2024-01-01
STU08005,Math,Core,39,2024-01-01
STU08006,Math,Core,27,2024-01-01
STU08007,Math,Core,26,2024-01-01
STU08008,Math,Core,72,2024-01-01
STU08009,Math,Core,75,2024-01-01
STU08010,Math,Core,79,2024-01-01
STU08011,Math,Core,68,2024-01-01
STU08012,Math,Core,42,2024-01-01
STU08013,Math,Core,87,2024-01-01
STU08014,Math,Core,58,2024-01-01
STU08015,Math,Core,41,2024-01-01
STU08016,Math,Core,16,2024-01-01
STU08017,Math,Core,0,2024-01-01
STU08018,Math,Core,66,2024-01-01
STU08019,Math,Core,23,2024-01-01
STU08020,Math,Core,52,2024-01-01
STU08021,Math,Core,59,2024-01-01
STU08022,Math,Core,66,2024-01-01
STU08023,Math,Core,48,2024-01-01
STU08024,Math,Core,7,2024-01-01
STU08025,Math,Core,80,2024-01-01
STU08026,Math,Core,15,2024-01-01
STU08027,Math,Core,81,2024-01-01
STU08028,Math,Core,38,2024-01-01
STU08029,Math,Core,74,2024-01-01
STU08030,Math,Core,44,2024-01-01
STU08031,Math,Core,37,2024-01-01
STU08032,Math,Core,46,2024-01-01
STU08033,Math,Core,44,2024-01-01
STU08034,Math,Core,94,2024-01-01
STU08035,Math,Core,9,2024-01-01
STU08036,Math,Core,51,2024-01-01
STU08037,Math,Core,15,2024-01-01
STU08038,Math,Core,19,2024-01-01
STU08039,Math,Core,16,2024-01-01
STU08040,Math,Core,41,2024-01-01
STU08041,Math,Core,6,2024-01-01
STU08042,Math,Core,86,2024-01-01
STU08043,Math,Core,57,2024-01-01
STU08044,Math,Core,22,2024-01-01
STU08045,Math,Core,38,2024-01-01
STU08046,Math,Core,59,2024-01-01
STU08047,Math,Core,69,2024-01-01
STU08048,Math,Core,32,2024-01-01
STU08049,Math,Core,38,2024-01-01
STU08050,Math,Core,44,2024-01-01
STU08051,Math,Core,97,2024-01-01
STU08052,Math,Core,36,2024-01-01
STU08053,Math,Core,21,2024-01-01
STU08054,Math,Core,10,2024-01-01
STU08055,Math,Core,86,2024-01-01
STU08056,Math,Core,68,2024-01-01
STU08057,Math,Core,35,2024-01-01
STU08058,Math,Core,83,2024-01-01
STU08059,Math,Core,33,2024-01-01
STU08060,Math,Core,12,2024-01-01
STU08061,Math,Core,98,2024-01-01
STU08062,Math,Core,20,2024-01-01
STU08063,Math,Core,83,2024-01-01
STU08064,Math,Core,51,2024-01-01
STU08065,Math,Core,99,2024-01-01
STU08066,Math,Core,45,2024-01-01
STU08067,Math,Core,100,2024-01-01
STU08068,Math,Core,26,2024-01-01
STU08069,Math,Core,93,2024-01-01
STU08070,Math,Core,66,2024-01-01
STU08071,Math,Core,71,2024-01-01
STU08072,Math,Core,8,2024-01-01
STU08073,Math,Core,58,2024-01-01
STU08074,Math,Core,12,2024-01-01
STU08075,Math,Core,41,2024-01-01
STU08076,Math,Core,84,2024-01-01
STU08077,Math,Core,5,2024-01-01
STU08078,Math,Core,4,2024-01-01
STU08079,Math,Core,92,2024-01-01
STU08080,Math,Core,46,2024-01-01
STU08081,Math,Core,21,2024-01-01
STU08082,Math,Core,56,2024-01-01
STU08083,Math,Core,72,2024-01-01
STU08084,Math,Core,19,2024-01-01
STU08085,Math,Core,14,2024-01-01
STU08086,Math,Core,11,2024-01-01
STU08087,Math,Core,61,2024-01-01
STU08088,Math,Core,19,2024-01-01
STU08089,Math,Core,13,2024-01-01
STU08090,Math,Core,52,2024-01-01
STU08091,Math,Core,22,2024-01-01
STU08092,Math,Core,89,2024-01-01
STU08093,Math,Core,83,2024-01-01
STU08094,Math,Core,28,2024-01-01
STU08095,Math,Core,95,2024-01-01
STU08096,Math,Core,55,2024-01-01
STU08097,Math,Core,11,2024-01-01
STU08098,Math,Core,89,2024-01-01
STU08099,Math,Core,9,2024-01-01
STU08100,Math,Core,34,2024-01-01
STU08101,Math,Core,21,2024-01-01
STU08102,Math,Core,46,2024-01-01
STU08103,Math,Core,72,2024-01-01
STU08104,Math,Core,52,2024-01-01
STU08105,Math,Core,30,2024-01-01
STU08106,Math,Core,4,2024-01-01
STU08107,Math,Core,37,2024-01-01
STU08108,Math,Core,79,2024-01-01
STU08109,Math,Core,2,2024-01-01
STU08110,Math,Core,98,2024-01-01
STU08111,Math,Core,21,2024-01-01
STU08112,Math,Core,44,2024-01-01
STU08113,Math,Core,50,2024-01-01
STU08114,Math,Core,43,2024-01-01
STU08115,Math,Core,95,2024-01-01
STU08116,Math,Core,76,2024-01-01
STU08117,Math,Core,9,2024-01-01
STU08118,Math,Core,18,2024-01-01
STU08119,Math,Core,7,2024-01-01
STU08120,Math,Core,97,2024-01-01
STU08121,Math,Core,92,2024-01-01
STU08122,Math,Core,46,2024-01-01
STU08123,Math,Core,52,2024-01-01
STU08124,Math,Core,27,2024-01-01
STU08125,Math,Core,92,2024-01-01
STU08126,Math,Core,13,2024-01-01
STU08127,Math,Core,69,2024-01-01
STU08128,Math,Core,54,2024-01-01
STU08129,Math,Core,67,2024-01-01
STU08130,Math,Core,7,2024-01-01
STU08131,Math,Core,19,2024-01-01
STU08132,Math,Core,29,2024-01-01
STU08133,Math,Core,23,2024-01-01
STU08134,Math,Core,52,2024-01-01
STU08135,Math,Core,98,2024-01-01
STU08136,Math,Core,51,2024-01-01
STU08137,Math,Core,57,2024-01-01
STU08138,Math,Core,56,2024-01-01
STU08139,Math,Core,81,2024-01-01
STU08140,Math,Core,95,2024-01-01
STU08141,Math,Core,90,2024-01-01
STU08142,Math,Core,17,2024-01-01
STU08143,Math,Core,95,2024-01-01
STU08144,Math,Core,17,2024-01-01
STU08145,Math,Core,28,2024-01-01
STU08146,Math,Core,82,2024-01-01
STU08147,Math,Core,71,2024-01-01
STU08148,Math,Core,67,2024-01-01
STU08149,Math,Core,21,2024-01-01
STU08150,Math,Core,39,2024-01-01
STU08151,Math,Core,100,2024-01-01
STU08152,Math,Core,32,2024-01-01
STU08153,Math,Core,0,2024-01-01
STU08154,Math,Core,46,2024-01-01
STU08155,Math,Core,86,2024-01-01
STU08156,Math,Core,36,2024-01-01
STU08157,Math,Core,94,2024-01-01
STU08158,Math,Core,69,2024-01-01
STU08159,Math,Core,44,2024-01-01
STU08160,Math,Core,25,2024-01-01
STU08161,Math,Core,11,2024-01-01
STU08162,Math,Core,58,2024-01-01
STU08163,Math,Core,44,2024-01-01
STU08164,Math,Core,19,2024-01-01
STU08165,Math,Core,24,2024-01-01
STU08166,Math,Core,79,2024-01-01
STU08167,Math,Core,10,2024-01-01
STU08168,Math,Core,20,2024-01-01
STU08169,Math,Core,11,2024-01-01
STU08170,Math,Core,50,2024-01-01
STU08171,Math,Core,76,2024-01-01
STU08172,Math,Core,54,2024-01-01
STU08173,Math,Core,16,2024-01-01
STU08174,Math,Core,29,2024-01-01
STU08175,Math,Core,42,2024-01-01
STU08176,Math,Core,69,2024-01-01
STU08177,Math,Core,7,2024-01-01
STU08178,Math,Core,99,2024-01-01
STU08179,Math,Core,73,2024-01-01
STU08180,Math,Core,93,2024-01-01
STU08181,Math,Core,24,2024-01-01
STU08182,Math,Core,1,2024-01-01
STU08183,Math,Core,9,2024-01-01
STU08184,Math,Core,37,2024-01-01
STU08185,Math,Core,86,2024-01-01
STU08186,Math,Core,46,2024-01-01
STU08187,Math,Core,45,2024-01-01
STU08188,Math,Core,40,2024-01-01
STU08189,Math,Core,8,2024-01-01
STU08190,Math,Core,20,2024-01-01
STU08191,Math,Core,62,2024-01-01
STU08192,Math,Core,58,2024-01-01
STU08193,Math,Core,17,2024-01-01
STU08194,Math,Core,67,2024-01-01
STU08195,Math,Core,4,2024-01-01
STU08196,Math,Core,77,2024-01-01
STU08197,Math,Core,37,2024-01-01
STU08198,Math,Core,92,2024-01-01
STU08199,Math,Core,78,2024-01-01
STU08200,Math,Core,74,2024-01-01
STU08201,Math,Core,79,2024-01-01
STU08202,Math,Core,65,2024-01-01
STU08203,Math,Core,47,2024-01-01
STU08204,Math,Core,25,2024-01-01
STU08205,Math,Core,18,2024-01-01
STU08206,Math,Core,20,2024-01-01
STU08207,Math,Core,15,2024-01-01
STU08208,Math,Core,66,2024-01-01
STU08209,Math,Core,62,2024-01-01
STU08210,Math,Core,58,2024-01-01
STU08211,Math,Core,82,2024-01-01
STU08212,Math,Core,33,2024-01-01
STU08213,Math,Core,34,2024-01-01
STU08214,Math,Core,0,2024-01-01
STU08215,Math,Core,3,2024-01-01
STU08216,Math,Core,60,2024-01-01
STU08217,Math,Core,28,2024-01-01
STU08218,Math,Core,91,2024-01-01
STU08219,Math,Core,22,2024-01-01
STU08220,Math,Core,75,2024-01-01
STU08221,Math,Core,88,2024-01-01
STU08222,Math,Core,85,2024-01-01
STU08223,Math,Core,43,2024-01-01
STU08224,Math,Core,72,2024-01-01
STU08225,Math,Core,96,2024-01-01
STU08226,Math,Core,19,2024-01-01
STU08227,Math,Core,75,2024-01-01
STU08228,Math,Core,18,2024-01-01
STU08229,Math,Core,89,2024-01-01
STU08230,Math,Core,43,2024-01-01
STU08231,Math,Core,74,2024-01-01
STU08232,Math,Core,72,2024-01-01
STU08233,Math,Core,25,2024-01-01
STU08234,Math,Core,64,2024-01-01
STU08235,Math,Core,31,2024-01-01
STU08236,Math,Core,50,2024-01-01
STU08237,Math,Core,80,2024-01-01
STU08238,Math,Core,62,2024-01-01
STU08239,Math,Core,26,2024-01-01
STU08240,Math,Core,52,2024-01-01
STU08241,Math,Core,44,2024-01-01
STU08242,Math,Core,70,2024-01-01
STU08243,Math,Core,93,2024-01-01
STU08244,Math,Core,94,2024-01-01
STU08245,Math,Core,75,2024-01-01
STU08246,Math,Core,99,2024-01-01
STU08247,Math,Core,3,2024-01-01
STU08248,Math,Core,77,2024-01-01
STU08249,Math,Core,80,2024-01-01
STU08250,Math,Core,85,2024-01-01
STU08251,Math,Core,3,2024-01-01
STU08252,Math,Core,37,2024-01-01
STU08253,Math,Core,88,2024-01-01
STU08254,Math,Core,20,2024-01-01
STU08255,Math,Core,3,2024-01-01
STU08256,Math,Core,77,2024-01-01
STU08257,Math,Core,25,2024-01-01
STU08258,Math,Core,71,2024-01-01
STU08259,Math,Core,77,2024-01-01
STU08260,Math,Core,94,2024-01-01
STU08261,Math,Core,28,2024-01-01
STU08262,Math,Core,99,2024-01-01
STU08263,Math,Core,26,2024-01-01
STU08264,Math,Core,41,2024-01-01
STU08265,Math,Core,24,2024-01-01
STU08266,Math,Core,65,2024-01-01
STU08267,Math,Core,9,2024-01-01
STU08268,Math,Core,28,2024-01-01
STU08269,Math,Core,22,2024-01-01
STU08270,Math,Core,94,2024-01-01
STU08271,Math,Core,80,2024-01-01
STU08272,Math,Core,86,2024-01-01
STU08273,Math,Core,10,2024-01-01
STU08274,Math,Core,42,2024-01-01
STU08275,Math,Core,68,2024-01-01
STU08276,Math,Core,99,2024-01-01
STU08277,Math,Core,29,2024-01-01
STU08278,Math,Core,51,2024-01-01
STU08279,Math,Core,80,2024-01-01
STU08280,Math,Core,14,2024-01-01
STU08281,Math,Core,58,2024-01-01
STU08282,Math,Core,47,2024-01-01
STU08283,Math,Core,79,2024-01-01
STU08284,Math,Core,2,2024-01-01
STU08285,Math,Core,95,2024-01-01
STU08286,Math,Core,86,2024-01-01
STU08287,Math,Core,86,2024-01-01
STU08288,Math,Core,58,2024-01-01
STU08289,Math,Core,2,2024-01-01
STU08290,Math,Core,81,2024-01-01
STU08291,Math,Core,77,2024-01-01
STU08292,Math,Core,5,2024-01-01
STU08293,Math,Core,85,2024-01-01
STU08294,Math,Core,8,2024-01-01
STU08295,Math,Core,58,2024-01-01
STU08296,Math,Core,83,2024-01-01
STU08297,Math,Core,85,2024-01-01
STU08298,Math,Core,60,2024-01-01
STU08299,Math,Core,9,2024-01-01
STU08300,Math,Core,13,2024-01-01
STU08301,Math,Core,11,2024-01-01
STU08302,Math,Core,32,2024-01-01
STU08303,Math,Core,61,2024-01-01
STU08304,Math,Core,99,2024-01-01
STU08305,Math,Core,88,2024-01-01
STU08306,Math,Core,14,2024-01-01
STU08307,Math,Core,76,2024-01-01
STU08308,Math,Core,64,2024-01-01
STU08309,Math,Core,19,2024-01-01
STU08310,Math,Core,42,2024-01-01
STU08311,Math,Core,45,2024-01-01
STU08312,Math,Core,18,2024-01-01
STU08313,Math,Core,50,2024-01-01
STU08314,Math,Core,73,2024-01-01
STU08315,Math,Core,67,2024-01-01
STU08316,Math,Core,57,2024-01-01
STU08317,Math,Core,58,2024-01-01
STU08318,Math,Core,87,2024-01-01
STU08319,Math,Core,3,2024-01-01
STU08320,Math,Core,59,2024-01-01
STU08321,Math,Core,60,2024-01-01
STU08322,Math,Core,100,2024-01-01
STU08323,Math,Core,74,2024-01-01
STU08324,Math,Core,41,2024-01-01
STU08325,Math,Core,31,2024-01-01
STU08326,Math,Core,55,2024-01-01
STU08327,Math,Core,56,2024-01-01
STU08328,Math,Core,42,2024-01-01
STU08329,Math,Core,62,2024-01-01
STU08330,Math,Core,67,2024-01-01
STU08331,Math,Core,20,2024-01-01
STU08332,Math,Core,90,2024-01-01
STU08333,Math,Core,97,2024-01-01
STU08334,Math,Core,39,2024-01-01
STU08335,Math,Core,71,2024-01-01
STU08336,Math,Core,76,2024-01-01
STU08337,Math,Core,15,2024-01-01
STU08338,Math,Core,74,2024-01-01
STU08339,Math,Core,45,2024-01-01
STU08340,Math,Core,22,2024-01-01
STU08341,Math,Core,68,2024-01-01
STU08342,Math,Core,89,2024-01-01
STU08343,Math,Core,84,2024-01-01
STU08344,Math,Core,14,2024-01-01
STU08345,Math,Core,82,2024-01-01
STU08346,Math,Core,11,2024-01-01
STU08347,Math,Core,12,2024-01-01
STU08348,Math,Core,62,2024-01-01
STU08349,Math,Core,87,2024-01-01
STU08350,Math,Core,33,2024-01-01
STU08351,Math,Core,97,2024-01-01
STU08352,Math,Core,6,2024-01-01
STU08353,Math,Core,51,2024-01-01
STU08354,Math,Core,80,2024-01-01
STU08355,Math,Core,46,2024-01-01
STU08356,Math,Core,4,2024-01-01
STU08357,Math,Core,36,2024-01-01
STU08358,Math,Core,85,2024-01-01
STU08359,Math,Core,27,2024-01-01
STU08360,Math,Core,37,2024-01-01
STU08361,Math,Core,7,2024-01-01
STU08362,Math,Core,10,2024-01-01
STU08363,Math,Core,38,2024-01-01
STU08364,Math,Core,44,2024-01-01
STU08365,Math,Core,46,2024-01-01
STU08366,Math,Core,46,2024-01-01
STU08367,Math,Core,91,2024-01-01
STU08368,Math,Core,99,2024-01-01
STU08369,Math,Core,27,2024-01-01
STU08370,Math,Core,48,2024-01-01
STU08371,Math,Core,47,2024-01-01
STU08372,Math,Core,84,2024-01-01
STU08373,Math,Core,21,2024-01-01
STU08374,Math,Core,49,2024-01-01
STU08375,Math,Core,43,2024-01-01
STU08376,Math,Core,9,2024-01-01
STU08377,Math,Core,96,2024-01-01
STU08378,Math,Core,11,2024-01-01
STU08379,Math,Core,42,2024-01-01
STU08380,Math,Core,41,2024-01-01
STU08381,Math,Core,87,2024-01-01
STU08382,Math,Core,52,2024-01-01
STU08383,Math,Core,35,2024-01-01
STU08384,Math,Core,49,2024-01-01
STU08385,Math,Core,33,2024-01-01
STU08386,Math,Core,76,2024-01-01
STU08387,Math,Core,27,2024-01-01
STU08388,Math,Core,50,2024-01-01
STU08389,Math,Core,60,2024-01-01
STU08390,Math,Core,14,2024-01-01
STU08391,Math,Core,86,2024-01-01
STU08392,Math,Core,54,2024-01-01
STU08393,Math,Core,10,2024-01-01
STU08394,Math,Core,76,2024-01-01
STU08395,Math,Core,58,2024-01-01
STU08396,Math,Core,41,2024-01-01
STU08397,Math,Core,98,2024-01-01
STU08398,Math,Core,37,2024-01-01
STU08399,Math,Core,92,2024-01-01
STU08400,Math,Core,70,2024-01-01
STU08401,Math,Core,38,2024-01-01
STU08402,Math,Core,79,2024-01-01
STU08403,Math,Core,15,2024-01-01
STU08404,Math,Core,54,2024-01-01
STU08405,Math,Core,87,2024-01-01
STU08406,Math,Core,63,2024-01-01
STU08407,Math,Core,98,2024-01-01
STU08408,Math,Core,95,2024-01-01
STU08409,Math,Core,57,2024-01-01
STU08410,Math,Core,49,2024-01-01
STU08411,Math,Core,24,2024-01-01
STU08412,Math,Core,96,2024-01-01
STU08413,Math,Core,88,2024-01-01
STU08414,Math,Core,13,2024-01-01
STU08415,Math,Core,93,2024-01-01
STU08416,Math,Core,45,2024-01-01
STU08417,Math,Core,16,2024-01-01
STU08418,Math,Core,99,2024-01-01
STU08419,Math,Core,73,2024-01-01
STU08420,Math,Core,98,2024-01-01
STU08421,Math,Core,25,2024-01-01
STU08422,Math,Core,15,2024-01-01
STU08423,Math,Core,23,2024-01-01
STU08424,Math,Core,96,2024-01-01
STU08425,Math,Core,65,2024-01-01
STU08426,Math,Core,66,2024-01-01
STU08427,Math,Core,68,2024-01-01
STU08428,Math,Core,95,2024-01-01
STU08429,Math,Core,75,2024-01-01
STU08430,Math,Core,87,2024-01-01
STU08431,Math,Core,71,2024-01-01
STU08432,Math,Core,69,2024-01-01
STU08433,Math,Core,10,2024-01-01
STU08434,Math,Core,85,2024-01-01
STU08435,Math,Core,35,2024-01-01
STU08436,Math,Core,20,2024-01-01
STU08437,Math,Core,70,2024-01-01
STU08438,Math,Core,36,2024-01-01
STU08439,Math,Core,34,2024-01-01
STU08440,Math,Core,19,2024-01-01
STU08441,Math,Core,7,2024-01-01
STU08442,Math,Core,30,2024-01-01
STU08443,Math,Core,56,2024-01-01
STU08444,Math,Core,70,2024-01-01
STU08445,Math,Core,22,2024-01-01
STU08446,Math,Core,1,2024-01-01
STU08447,Math,Core,84,2024-01-01
STU08448,Math,Core,69,2024-01-01
STU08449,Math,Core,76,2024-01-01
STU08450,Math,Core,96,2024-01-01
STU08451,Math,Core,22,2024-01-01
STU08452,Math,Core,42,2024-01-01
STU08453,Math,Core,12,2024-01-01
STU08454,Math,Core,78,2024-01-01
STU08455,Math,Core,10,2024-01-01
STU08456,Math,Core,65,2024-01-01
STU08457,Math,Core,100,2024-01-01
STU08458,Math,Core,84,2024-01-01
STU08459,Math,Core,53,2024-01-01
STU08460,Math,Core,77,2024-01-01
STU08461,Math,Core,99,2024-01-01
STU08462,Math,Core,27,2024-01-01
STU08463,Math,Core,9,2024-01-01
STU08464,Math,Core,59,2024-01-01
STU08465,Math,Core,51,2024-01-01
STU08466,Math,Core,22,2024-01-01
STU08467,Math,Core,65,2024-01-01
STU08468,Math,Core,63,2024-01-01
STU08469,Math,Core,82,2024-01-01
STU08470,Math,Core,25,2024-01-01
STU08471,Math,Core,24,2024-01-01
STU08472,Math,Core,96,2024-01-01
STU08473,Math,Core,40,2024-01-01
STU08474,Math,Core,73,2024-01-01
STU08475,Math,Core,19,2024-01-01
STU08476,Math,Core,26,2024-01-01
STU08477,Math,Core,50,2024-01-01
STU08478,Math,Core,11,2024-01-01
STU08479,Math,Core,59,2024-01-01
STU08480,Math,Core,63,2024-01-01
STU08481,Math,Core,36,2024-01-01
STU08482,Math,Core,83,2024-01-01
STU08483,Math,Core,94,2024-01-01
STU08484,Math,Core,35,2024-01-01
STU08485,Math,Core,88,2024-01-01
STU08486,Math,Core,89,2024-01-01
STU08487,Math,Core,58,2024-01-01
STU08488,Math,Core,34,2024-01-01
STU08489,Math,Core,66,2024-01-01
STU08490,Math,Core,97,2024-01-01
STU08491,Math,Core,99,2024-01-01
